url,link_title,channel,no_of_views,time_uploaded,comment,author,comment_posted,no_of_replies,upvotes,downvotes
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",Rest in peace stay safe and hang in there,melissa hertzog,,,5
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",The USA will get there one day. We just have to keep doing what we are doing.,Drawing Disciple,,,
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",Damn... Also thought it was the u.s but I guess bot,Captain CJ 97,,,1
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","99% of YouTube comments on COVID videos: ""I have no proof but I believe...""",Bikal,,,1
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",CNN back at it again bois,David T,,,3
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",China: If ur hospitals don't have space just build more hospitals.,Comrade Moist Nugget #0101,,,
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","Vile clickbait title. Shame on you, only you have no shame.",Dave Sunhammer,,,1
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","I live in California and no one's been wearing a mask for 8 months, especially Mexicans. Just the other week there was a cruising car show that lasted nearly a week all up and down California and no one cared. I saw some motorcycle cops keep watch, but they never did anything.",Serpent Sepia,,,
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021","Thanks Biden. Trump had 0 cases on his first day, you had 156k+",Chris Hansen With Dateline NBC,,,1
https://www.youtube.com/watch?v=vf-kIEe3fp4,This country's Covid-19 death rate is world's highest. CNN goes inside one of its ICUs,CNN,"173,025 views","Jan 30, 2021",She is smiling. Both of them are in fact as though they are dilivering some good news. You both should be ashamed. People are losing their loved ones it's nothing to be happy or even look happy about.,Monkey D Luffy,,,1
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"Omg that poor sign language translator, how can she translate all those technical medical terms so fast?!?! Hats off to you woman! Amazing",zivsivron,,,55
